""	"task"	"year"	"num_dataset_births"	"num_papers_adopting"	"num_dataset_homegrown"	"num_dataset_imports"	"num_papers_growing"	"num_converted_growing"	"size"	"task_age"	"adoption_ratio"	"creation_ratio"	"adoption_pct"	"creation_pct"	"pwc_size"	"CV"	"NLP"	"Methodology"
"1526"	"Atari Games"	"2021.0"	"0.0"	"0.0"	"0.0"	"0.0"	"18.0"	"0.0"	"18.0"	"2012.0"	"0.0"	""	"0.0"	""	"37713"	"0"	"0"	"0"
"1529"	"AutoML"	"2018.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"0.0"	"1.0"	"2014.0"	"0.0"	""	"0.0"	""	"36748"	"0"	"0"	"1"
"1530"	"AutoML"	"2019.0"	"0.0"	"0.0"	"0.0"	"0.0"	"11.0"	"0.0"	"11.0"	"2014.0"	"0.0"	""	"0.0"	""	"49025"	"0"	"0"	"1"
"1531"	"AutoML"	"2020.0"	"0.0"	"0.0"	"0.0"	"0.0"	"32.0"	"0.0"	"32.0"	"2014.0"	"0.0"	""	"0.0"	""	"63637"	"0"	"0"	"1"
"1532"	"AutoML"	"2021.0"	"0.0"	"0.0"	"0.0"	"0.0"	"15.0"	"0.0"	"15.0"	"2014.0"	"0.0"	""	"0.0"	""	"37713"	"0"	"0"	"1"
"1533"	"Autonomous Vehicles"	"2018.0"	"0.0"	"0.0"	"0.0"	"0.0"	"16.0"	"14.0"	"16.0"	"2015.0"	"0.0"	""	"0.0"	""	"36748"	"1"	"0"	"0"
"1534"	"Autonomous Vehicles"	"2020.0"	"0.0"	"0.0"	"0.0"	"0.0"	"49.0"	"0.0"	"49.0"	"2015.0"	"0.0"	""	"0.0"	""	"63637"	"1"	"0"	"0"
"1535"	"Autonomous Vehicles"	"2021.0"	"0.0"	"0.0"	"0.0"	"0.0"	"27.0"	"0.0"	"27.0"	"2015.0"	"0.0"	""	"0.0"	""	"37713"	"1"	"0"	"0"
"1550"	"Computed Tomography (CT)"	"2017.0"	"0.0"	"0.0"	"0.0"	"0.0"	"4.0"	"2.0"	"4.0"	"2013.0"	"0.0"	""	"0.0"	""	"23433"	"0"	"0"	"1"
"1551"	"Computed Tomography (CT)"	"2018.0"	"0.0"	"0.0"	"0.0"	"0.0"	"7.0"	"3.0"	"7.0"	"2013.0"	"0.0"	""	"0.0"	""	"36748"	"0"	"0"	"1"
"1552"	"Coreference Resolution"	"2013.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"1.0"	"1.0"	"2009.0"	"0.0"	""	"0.0"	""	"6815"	"0"	"1"	"0"
"1553"	"Coreference Resolution"	"2015.0"	"0.0"	"0.0"	"0.0"	"0.0"	"4.0"	"2.0"	"4.0"	"2009.0"	"0.0"	""	"0.0"	""	"12124"	"0"	"1"	"0"
"1554"	"Coreference Resolution"	"2016.0"	"0.0"	"0.0"	"0.0"	"0.0"	"5.0"	"0.0"	"5.0"	"2009.0"	"0.0"	""	"0.0"	""	"17279"	"0"	"1"	"0"
"1555"	"Coreference Resolution"	"2017.0"	"0.0"	"0.0"	"0.0"	"0.0"	"8.0"	"0.0"	"8.0"	"2009.0"	"0.0"	""	"0.0"	""	"23433"	"0"	"1"	"0"
"1556"	"Coreference Resolution"	"2021.0"	"0.0"	"0.0"	"0.0"	"0.0"	"17.0"	"2.0"	"17.0"	"2009.0"	"0.0"	""	"0.0"	""	"37713"	"0"	"1"	"0"
"1559"	"Deblurring"	"2013.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"0.0"	"1.0"	"2006.0"	"0.0"	""	"0.0"	""	"6815"	"1"	"0"	"0"
"1560"	"Deblurring"	"2014.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"0.0"	"1.0"	"2006.0"	"0.0"	""	"0.0"	""	"9769"	"1"	"0"	"0"
"1561"	"Deblurring"	"2016.0"	"0.0"	"0.0"	"0.0"	"0.0"	"3.0"	"0.0"	"3.0"	"2006.0"	"0.0"	""	"0.0"	""	"17279"	"1"	"0"	"0"
"1562"	"Deblurring"	"2019.0"	"0.0"	"0.0"	"0.0"	"0.0"	"25.0"	"20.0"	"25.0"	"2006.0"	"0.0"	""	"0.0"	""	"49025"	"1"	"0"	"0"
"1577"	"Emotion Recognition"	"2016.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"1.0"	"1.0"	"2008.0"	"0.0"	""	"0.0"	""	"17279"	"1"	"1"	"0"
"1578"	"Emotion Recognition"	"2017.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"1.0"	"1.0"	"2008.0"	"0.0"	""	"0.0"	""	"23433"	"1"	"1"	"0"
"1579"	"Emotion Recognition"	"2018.0"	"0.0"	"0.0"	"0.0"	"0.0"	"2.0"	"0.0"	"2.0"	"2008.0"	"0.0"	""	"0.0"	""	"36748"	"1"	"1"	"0"
"1580"	"Face Recognition"	"2012.0"	"0.0"	"0.0"	"0.0"	"0.0"	"3.0"	"0.0"	"3.0"	"2007.0"	"0.0"	""	"0.0"	""	"4725"	"1"	"0"	"0"
"1581"	"Face Reconstruction"	"2014.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"0.0"	"1.0"	"2014.0"	"0.0"	""	"0.0"	""	"9769"	"1"	"0"	"0"
"1582"	"Face Verification"	"2009.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"0.0"	"1.0"	"2009.0"	"0.0"	""	"0.0"	""	"249"	"1"	"0"	"0"
"1583"	"Face Verification"	"2011.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"0.0"	"1.0"	"2009.0"	"0.0"	""	"0.0"	""	"351"	"1"	"0"	"0"
"1584"	"Face Verification"	"2012.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"0.0"	"1.0"	"2009.0"	"0.0"	""	"0.0"	""	"4725"	"1"	"0"	"0"
"1585"	"Facial Recognition and Modelling"	"2009.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"0.0"	"1.0"	"2009.0"	"0.0"	""	"0.0"	""	"249"	"1"	"0"	"0"
"1586"	"Facial Recognition and Modelling"	"2011.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"0.0"	"1.0"	"2009.0"	"0.0"	""	"0.0"	""	"351"	"1"	"0"	"0"
"1587"	"Facial Recognition and Modelling"	"2012.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"0.0"	"1.0"	"2009.0"	"0.0"	""	"0.0"	""	"4725"	"1"	"0"	"0"
"1588"	"Facial Recognition and Modelling"	"2013.0"	"0.0"	"0.0"	"0.0"	"0.0"	"5.0"	"0.0"	"5.0"	"2009.0"	"0.0"	""	"0.0"	""	"6815"	"1"	"0"	"0"
"1589"	"Facial Recognition and Modelling"	"2014.0"	"0.0"	"0.0"	"0.0"	"0.0"	"9.0"	"0.0"	"9.0"	"2009.0"	"0.0"	""	"0.0"	""	"9769"	"1"	"0"	"0"
"1590"	"Facial Recognition and Modelling"	"2015.0"	"0.0"	"0.0"	"0.0"	"0.0"	"12.0"	"0.0"	"12.0"	"2009.0"	"0.0"	""	"0.0"	""	"12124"	"1"	"0"	"0"
"1591"	"Facial Recognition and Modelling"	"2017.0"	"0.0"	"0.0"	"0.0"	"0.0"	"22.0"	"9.0"	"22.0"	"2009.0"	"0.0"	""	"0.0"	""	"23433"	"1"	"0"	"0"
"1592"	"Facial Recognition and Modelling"	"2018.0"	"0.0"	"0.0"	"0.0"	"0.0"	"28.0"	"11.0"	"28.0"	"2009.0"	"0.0"	""	"0.0"	""	"36748"	"1"	"0"	"0"
"1593"	"Facial Recognition and Modelling"	"2020.0"	"0.0"	"0.0"	"0.0"	"0.0"	"32.0"	"3.0"	"32.0"	"2009.0"	"0.0"	""	"0.0"	""	"63637"	"1"	"0"	"0"
"1594"	"Facial Recognition and Modelling"	"2021.0"	"0.0"	"0.0"	"0.0"	"0.0"	"11.0"	"0.0"	"11.0"	"2009.0"	"0.0"	""	"0.0"	""	"37713"	"1"	"0"	"0"
"1596"	"Few-Shot Transfer Learning for Saliency Prediction"	"2016.0"	"0.0"	"0.0"	"0.0"	"0.0"	"8.0"	"8.0"	"8.0"	"2015.0"	"0.0"	""	"0.0"	""	"17279"	"1"	"0"	"0"
"1597"	"Few-Shot Transfer Learning for Saliency Prediction"	"2017.0"	"0.0"	"0.0"	"0.0"	"0.0"	"7.0"	"7.0"	"7.0"	"2015.0"	"0.0"	""	"0.0"	""	"23433"	"1"	"0"	"0"
"1598"	"Few-Shot Transfer Learning for Saliency Prediction"	"2018.0"	"0.0"	"0.0"	"0.0"	"0.0"	"11.0"	"0.0"	"11.0"	"2015.0"	"0.0"	""	"0.0"	""	"36748"	"1"	"0"	"0"
"1599"	"Few-Shot Transfer Learning for Saliency Prediction"	"2019.0"	"0.0"	"0.0"	"0.0"	"0.0"	"8.0"	"0.0"	"8.0"	"2015.0"	"0.0"	""	"0.0"	""	"49025"	"1"	"0"	"0"
"1600"	"Few-Shot Transfer Learning for Saliency Prediction"	"2021.0"	"0.0"	"0.0"	"0.0"	"0.0"	"7.0"	"3.0"	"7.0"	"2015.0"	"0.0"	""	"0.0"	""	"37713"	"1"	"0"	"0"
"1601"	"Fine-Grained Image Classification"	"2015.0"	"0.0"	"0.0"	"0.0"	"0.0"	"2.0"	"2.0"	"2.0"	"2013.0"	"0.0"	""	"0.0"	""	"12124"	"1"	"0"	"1"
"1602"	"Fine-Grained Image Classification"	"2017.0"	"0.0"	"0.0"	"0.0"	"0.0"	"7.0"	"0.0"	"7.0"	"2013.0"	"0.0"	""	"0.0"	""	"23433"	"1"	"0"	"1"
"1607"	"Grammatical Error Correction"	"2015.0"	"0.0"	"0.0"	"0.0"	"0.0"	"4.0"	"4.0"	"4.0"	"2012.0"	"0.0"	""	"0.0"	""	"12124"	"0"	"1"	"0"
"1608"	"Grammatical Error Correction"	"2016.0"	"0.0"	"0.0"	"0.0"	"0.0"	"8.0"	"8.0"	"8.0"	"2012.0"	"0.0"	""	"0.0"	""	"17279"	"0"	"1"	"0"
"1609"	"Grammatical Error Correction"	"2017.0"	"0.0"	"0.0"	"0.0"	"0.0"	"10.0"	"0.0"	"10.0"	"2012.0"	"0.0"	""	"0.0"	""	"23433"	"0"	"1"	"0"
"1610"	"Grammatical Error Correction"	"2018.0"	"0.0"	"0.0"	"0.0"	"0.0"	"18.0"	"0.0"	"18.0"	"2012.0"	"0.0"	""	"0.0"	""	"36748"	"0"	"1"	"0"
"1611"	"Grammatical Error Correction"	"2020.0"	"0.0"	"0.0"	"0.0"	"0.0"	"13.0"	"1.0"	"13.0"	"2012.0"	"0.0"	""	"0.0"	""	"63637"	"0"	"1"	"0"
"1612"	"Grammatical Error Correction"	"2021.0"	"0.0"	"0.0"	"0.0"	"0.0"	"9.0"	"2.0"	"9.0"	"2012.0"	"0.0"	""	"0.0"	""	"37713"	"0"	"1"	"0"
"1613"	"Hand Gesture Recognition"	"2014.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"1.0"	"1.0"	"2012.0"	"0.0"	""	"0.0"	""	"9769"	"1"	"0"	"0"
"1614"	"Hand Gesture Recognition"	"2015.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"1.0"	"1.0"	"2012.0"	"0.0"	""	"0.0"	""	"12124"	"1"	"0"	"0"
"1623"	"Image Classification"	"2010.0"	"0.0"	"0.0"	"0.0"	"0.0"	"3.0"	"2.0"	"3.0"	"2007.0"	"0.0"	""	"0.0"	""	"349"	"1"	"0"	"1"
"1624"	"Image Classification"	"2014.0"	"0.0"	"0.0"	"0.0"	"0.0"	"33.0"	"0.0"	"33.0"	"2007.0"	"0.0"	""	"0.0"	""	"9769"	"1"	"0"	"1"
"1626"	"Image Retrieval"	"2012.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"0.0"	"1.0"	"2008.0"	"0.0"	""	"0.0"	""	"4725"	"1"	"0"	"0"
"1627"	"Image Retrieval"	"2015.0"	"0.0"	"0.0"	"0.0"	"0.0"	"4.0"	"0.0"	"4.0"	"2008.0"	"0.0"	""	"0.0"	""	"12124"	"1"	"0"	"0"
"1628"	"Keyword Spotting"	"2017.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"0.0"	"1.0"	"2012.0"	"0.0"	""	"0.0"	""	"23433"	"0"	"0"	"0"
"1629"	"Keyword Spotting"	"2019.0"	"0.0"	"0.0"	"0.0"	"0.0"	"7.0"	"7.0"	"7.0"	"2012.0"	"0.0"	""	"0.0"	""	"49025"	"0"	"0"	"0"
"1630"	"Keyword Spotting"	"2020.0"	"0.0"	"0.0"	"0.0"	"0.0"	"9.0"	"9.0"	"9.0"	"2012.0"	"0.0"	""	"0.0"	""	"63637"	"0"	"0"	"0"
"1631"	"Keyword Spotting"	"2021.0"	"0.0"	"0.0"	"0.0"	"0.0"	"17.0"	"0.0"	"17.0"	"2012.0"	"0.0"	""	"0.0"	""	"37713"	"0"	"0"	"0"
"1634"	"Link Prediction"	"2014.0"	"0.0"	"0.0"	"0.0"	"0.0"	"3.0"	"2.0"	"3.0"	"2007.0"	"0.0"	""	"0.0"	""	"9769"	"0"	"0"	"0"
"1635"	"Link Prediction"	"2015.0"	"0.0"	"0.0"	"0.0"	"0.0"	"10.0"	"10.0"	"10.0"	"2007.0"	"0.0"	""	"0.0"	""	"12124"	"0"	"0"	"0"
"1637"	"Machine Translation"	"2017.0"	"0.0"	"0.0"	"0.0"	"0.0"	"27.0"	"17.0"	"27.0"	"2007.0"	"0.0"	""	"0.0"	""	"23433"	"0"	"1"	"0"
"1640"	"Motion Capture"	"2018.0"	"0.0"	"0.0"	"0.0"	"0.0"	"4.0"	"3.0"	"4.0"	"2008.0"	"0.0"	""	"0.0"	""	"36748"	"1"	"0"	"0"
"1641"	"Motion Capture"	"2019.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"0.0"	"1.0"	"2008.0"	"0.0"	""	"0.0"	""	"49025"	"1"	"0"	"0"
"1642"	"Motion Capture"	"2020.0"	"0.0"	"0.0"	"0.0"	"0.0"	"11.0"	"0.0"	"11.0"	"2008.0"	"0.0"	""	"0.0"	""	"63637"	"1"	"0"	"0"
"1647"	"Named Entity Recognition"	"2013.0"	"0.0"	"0.0"	"0.0"	"0.0"	"3.0"	"0.0"	"3.0"	"2003.0"	"0.0"	""	"0.0"	""	"6815"	"0"	"1"	"0"
"1648"	"Named Entity Recognition"	"2014.0"	"0.0"	"0.0"	"0.0"	"0.0"	"9.0"	"0.0"	"9.0"	"2003.0"	"0.0"	""	"0.0"	""	"9769"	"0"	"1"	"0"
"1649"	"Named Entity Recognition"	"2021.0"	"0.0"	"0.0"	"0.0"	"0.0"	"47.0"	"1.0"	"47.0"	"2003.0"	"0.0"	""	"0.0"	""	"37713"	"0"	"1"	"0"
"1650"	"Natural Language Inference"	"2021.0"	"0.0"	"0.0"	"0.0"	"0.0"	"106.0"	"45.0"	"106.0"	"2009.0"	"0.0"	""	"0.0"	""	"37713"	"0"	"1"	"0"
"1651"	"Node Classification"	"2014.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"0.0"	"1.0"	"2000.0"	"0.0"	""	"0.0"	""	"9769"	"0"	"0"	"0"
"1652"	"Node Classification"	"2015.0"	"0.0"	"0.0"	"0.0"	"0.0"	"6.0"	"0.0"	"6.0"	"2000.0"	"0.0"	""	"0.0"	""	"12124"	"0"	"0"	"0"
"1653"	"Node Classification"	"2016.0"	"0.0"	"0.0"	"0.0"	"0.0"	"11.0"	"0.0"	"11.0"	"2000.0"	"0.0"	""	"0.0"	""	"17279"	"0"	"0"	"0"
"1654"	"Node Classification"	"2018.0"	"0.0"	"0.0"	"0.0"	"0.0"	"50.0"	"19.0"	"50.0"	"2000.0"	"0.0"	""	"0.0"	""	"36748"	"0"	"0"	"0"
"1655"	"Node Classification"	"2019.0"	"0.0"	"0.0"	"0.0"	"0.0"	"131.0"	"37.0"	"131.0"	"2000.0"	"0.0"	""	"0.0"	""	"49025"	"0"	"0"	"0"
"1656"	"Object Localization"	"2016.0"	"0.0"	"0.0"	"0.0"	"0.0"	"7.0"	"3.0"	"7.0"	"2009.0"	"0.0"	""	"0.0"	""	"17279"	"1"	"0"	"0"
"1657"	"Object Recognition"	"2008.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"0.0"	"1.0"	"2004.0"	"0.0"	""	"0.0"	""	"200"	"1"	"0"	"0"
"1658"	"Object Recognition"	"2010.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"1.0"	"1.0"	"2004.0"	"0.0"	""	"0.0"	""	"349"	"1"	"0"	"0"
"1659"	"Object Recognition"	"2011.0"	"0.0"	"0.0"	"0.0"	"0.0"	"4.0"	"2.0"	"4.0"	"2004.0"	"0.0"	""	"0.0"	""	"351"	"1"	"0"	"0"
"1660"	"Object Recognition"	"2012.0"	"0.0"	"0.0"	"0.0"	"0.0"	"6.0"	"0.0"	"6.0"	"2004.0"	"0.0"	""	"0.0"	""	"4725"	"1"	"0"	"0"
"1661"	"Object Recognition"	"2013.0"	"0.0"	"0.0"	"0.0"	"0.0"	"20.0"	"0.0"	"20.0"	"2004.0"	"0.0"	""	"0.0"	""	"6815"	"1"	"0"	"0"
"1662"	"Object Recognition"	"2014.0"	"0.0"	"0.0"	"0.0"	"0.0"	"28.0"	"0.0"	"28.0"	"2004.0"	"0.0"	""	"0.0"	""	"9769"	"1"	"0"	"0"
"1663"	"Object Recognition"	"2019.0"	"0.0"	"0.0"	"0.0"	"0.0"	"44.0"	"5.0"	"44.0"	"2004.0"	"0.0"	""	"0.0"	""	"49025"	"1"	"0"	"0"
"1664"	"Object Recognition"	"2020.0"	"0.0"	"0.0"	"0.0"	"0.0"	"41.0"	"0.0"	"41.0"	"2004.0"	"0.0"	""	"0.0"	""	"63637"	"1"	"0"	"0"
"1665"	"Object Recognition"	"2021.0"	"0.0"	"0.0"	"0.0"	"0.0"	"26.0"	"0.0"	"26.0"	"2004.0"	"0.0"	""	"0.0"	""	"37713"	"1"	"0"	"0"
"1666"	"Offline RL"	"2021.0"	"0.0"	"0.0"	"0.0"	"0.0"	"27.0"	"1.0"	"27.0"	"2017.0"	"0.0"	""	"0.0"	""	"37713"	"0"	"0"	"0"
"1667"	"OpenAI Gym"	"2017.0"	"0.0"	"0.0"	"0.0"	"0.0"	"8.0"	"8.0"	"8.0"	"2015.0"	"0.0"	""	"0.0"	""	"23433"	"0"	"0"	"0"
"1668"	"OpenAI Gym"	"2018.0"	"0.0"	"0.0"	"0.0"	"0.0"	"19.0"	"19.0"	"19.0"	"2015.0"	"0.0"	""	"0.0"	""	"36748"	"0"	"0"	"0"
"1669"	"OpenAI Gym"	"2019.0"	"0.0"	"0.0"	"0.0"	"0.0"	"33.0"	"0.0"	"33.0"	"2015.0"	"0.0"	""	"0.0"	""	"49025"	"0"	"0"	"0"
"1670"	"OpenAI Gym"	"2020.0"	"0.0"	"0.0"	"0.0"	"0.0"	"43.0"	"0.0"	"43.0"	"2015.0"	"0.0"	""	"0.0"	""	"63637"	"0"	"0"	"0"
"1671"	"OpenAI Gym"	"2021.0"	"0.0"	"0.0"	"0.0"	"0.0"	"31.0"	"0.0"	"31.0"	"2015.0"	"0.0"	""	"0.0"	""	"37713"	"0"	"0"	"0"
"1672"	"Optical Character Recognition"	"2010.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"0.0"	"1.0"	"1994.0"	"0.0"	""	"0.0"	""	"349"	"1"	"1"	"1"
"1673"	"Optical Character Recognition"	"2011.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"0.0"	"1.0"	"1994.0"	"0.0"	""	"0.0"	""	"351"	"1"	"1"	"1"
"1674"	"Optical Character Recognition"	"2012.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"0.0"	"1.0"	"1994.0"	"0.0"	""	"0.0"	""	"4725"	"1"	"1"	"1"
"1675"	"Optical Character Recognition"	"2013.0"	"0.0"	"0.0"	"0.0"	"0.0"	"6.0"	"0.0"	"6.0"	"1994.0"	"0.0"	""	"0.0"	""	"6815"	"1"	"1"	"1"
"1676"	"Optical Character Recognition"	"2014.0"	"0.0"	"0.0"	"0.0"	"0.0"	"13.0"	"0.0"	"13.0"	"1994.0"	"0.0"	""	"0.0"	""	"9769"	"1"	"1"	"1"
"1677"	"Optical Character Recognition"	"2015.0"	"0.0"	"0.0"	"0.0"	"0.0"	"26.0"	"0.0"	"26.0"	"1994.0"	"0.0"	""	"0.0"	""	"12124"	"1"	"1"	"1"
"1678"	"Optical Character Recognition"	"2017.0"	"0.0"	"0.0"	"0.0"	"0.0"	"35.0"	"0.0"	"35.0"	"1994.0"	"0.0"	""	"0.0"	""	"23433"	"1"	"1"	"1"
"1679"	"Optical Flow Estimation"	"2013.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"1.0"	"1.0"	"2009.0"	"0.0"	""	"0.0"	""	"6815"	"1"	"0"	"0"
"1680"	"Optical Flow Estimation"	"2014.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"1.0"	"1.0"	"2009.0"	"0.0"	""	"0.0"	""	"9769"	"1"	"0"	"0"
"1681"	"Outlier Detection"	"2017.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"0.0"	"1.0"	"2008.0"	"0.0"	""	"0.0"	""	"23433"	"0"	"0"	"1"
"1682"	"Part-Of-Speech Tagging"	"2009.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"0.0"	"1.0"	"1993.0"	"0.0"	""	"0.0"	""	"249"	"0"	"1"	"0"
"1683"	"Part-Of-Speech Tagging"	"2010.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"0.0"	"1.0"	"1993.0"	"0.0"	""	"0.0"	""	"349"	"0"	"1"	"0"
"1684"	"Part-Of-Speech Tagging"	"2012.0"	"0.0"	"0.0"	"0.0"	"0.0"	"8.0"	"0.0"	"8.0"	"1993.0"	"0.0"	""	"0.0"	""	"4725"	"0"	"1"	"0"
"1685"	"Part-Of-Speech Tagging"	"2013.0"	"0.0"	"0.0"	"0.0"	"0.0"	"8.0"	"0.0"	"8.0"	"1993.0"	"0.0"	""	"0.0"	""	"6815"	"0"	"1"	"0"
"1686"	"Part-Of-Speech Tagging"	"2014.0"	"0.0"	"0.0"	"0.0"	"0.0"	"12.0"	"0.0"	"12.0"	"1993.0"	"0.0"	""	"0.0"	""	"9769"	"0"	"1"	"0"
"1687"	"Part-Of-Speech Tagging"	"2015.0"	"0.0"	"0.0"	"0.0"	"0.0"	"7.0"	"0.0"	"7.0"	"1993.0"	"0.0"	""	"0.0"	""	"12124"	"0"	"1"	"0"
"1688"	"Part-Of-Speech Tagging"	"2016.0"	"0.0"	"0.0"	"0.0"	"0.0"	"11.0"	"0.0"	"11.0"	"1993.0"	"0.0"	""	"0.0"	""	"17279"	"0"	"1"	"0"
"1689"	"Part-Of-Speech Tagging"	"2017.0"	"0.0"	"0.0"	"0.0"	"0.0"	"9.0"	"0.0"	"9.0"	"1993.0"	"0.0"	""	"0.0"	""	"23433"	"0"	"1"	"0"
"1690"	"Part-Of-Speech Tagging"	"2020.0"	"0.0"	"0.0"	"0.0"	"0.0"	"7.0"	"2.0"	"7.0"	"1993.0"	"0.0"	""	"0.0"	""	"63637"	"0"	"1"	"0"
"1691"	"Part-Of-Speech Tagging"	"2021.0"	"0.0"	"0.0"	"0.0"	"0.0"	"4.0"	"0.0"	"4.0"	"1993.0"	"0.0"	""	"0.0"	""	"37713"	"0"	"1"	"0"
"1693"	"Person Re-Identification"	"2020.0"	"0.0"	"0.0"	"0.0"	"0.0"	"218.0"	"10.0"	"218.0"	"2009.0"	"0.0"	""	"0.0"	""	"63637"	"1"	"0"	"0"
"1694"	"Pose Estimation"	"2015.0"	"0.0"	"0.0"	"0.0"	"0.0"	"4.0"	"4.0"	"4.0"	"2010.0"	"0.0"	""	"0.0"	""	"12124"	"1"	"0"	"0"
"1704"	"Question Answering"	"2014.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"0.0"	"1.0"	"2009.0"	"0.0"	""	"0.0"	""	"9769"	"0"	"1"	"0"
"1709"	"Recommendation Systems"	"2014.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"0.0"	"1.0"	"2007.0"	"0.0"	""	"0.0"	""	"9769"	"0"	"0"	"0"
"1710"	"Recommendation Systems"	"2017.0"	"0.0"	"0.0"	"0.0"	"0.0"	"18.0"	"18.0"	"18.0"	"2007.0"	"0.0"	""	"0.0"	""	"23433"	"0"	"0"	"0"
"1711"	"Recommendation Systems"	"2018.0"	"0.0"	"0.0"	"0.0"	"0.0"	"38.0"	"35.0"	"38.0"	"2007.0"	"0.0"	""	"0.0"	""	"36748"	"0"	"0"	"0"
"1712"	"Recommendation Systems"	"2019.0"	"0.0"	"0.0"	"0.0"	"0.0"	"72.0"	"0.0"	"72.0"	"2007.0"	"0.0"	""	"0.0"	""	"49025"	"0"	"0"	"0"
"1713"	"Recommendation Systems"	"2020.0"	"0.0"	"0.0"	"0.0"	"0.0"	"78.0"	"0.0"	"78.0"	"2007.0"	"0.0"	""	"0.0"	""	"63637"	"0"	"0"	"0"
"1714"	"Recommendation Systems"	"2021.0"	"0.0"	"0.0"	"0.0"	"0.0"	"43.0"	"0.0"	"43.0"	"2007.0"	"0.0"	""	"0.0"	""	"37713"	"0"	"0"	"0"
"1715"	"Relation Extraction"	"2014.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"0.0"	"1.0"	"2012.0"	"0.0"	""	"0.0"	""	"9769"	"0"	"1"	"0"
"1717"	"Saliency Detection"	"2014.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"1.0"	"1.0"	"2010.0"	"0.0"	""	"0.0"	""	"9769"	"1"	"0"	"0"
"1718"	"Saliency Detection"	"2016.0"	"0.0"	"0.0"	"0.0"	"0.0"	"13.0"	"2.0"	"13.0"	"2010.0"	"0.0"	""	"0.0"	""	"17279"	"1"	"0"	"0"
"1719"	"Saliency Detection"	"2018.0"	"0.0"	"0.0"	"0.0"	"0.0"	"22.0"	"5.0"	"22.0"	"2010.0"	"0.0"	""	"0.0"	""	"36748"	"1"	"0"	"0"
"1720"	"Saliency Detection"	"2020.0"	"0.0"	"0.0"	"0.0"	"0.0"	"28.0"	"2.0"	"28.0"	"2010.0"	"0.0"	""	"0.0"	""	"63637"	"1"	"0"	"0"
"1721"	"Saliency Detection"	"2021.0"	"0.0"	"0.0"	"0.0"	"0.0"	"7.0"	"0.0"	"7.0"	"2010.0"	"0.0"	""	"0.0"	""	"37713"	"1"	"0"	"0"
"1722"	"Saliency Prediction"	"2016.0"	"0.0"	"0.0"	"0.0"	"0.0"	"8.0"	"8.0"	"8.0"	"2013.0"	"0.0"	""	"0.0"	""	"17279"	"1"	"0"	"0"
"1723"	"Saliency Prediction"	"2017.0"	"0.0"	"0.0"	"0.0"	"0.0"	"7.0"	"7.0"	"7.0"	"2013.0"	"0.0"	""	"0.0"	""	"23433"	"1"	"0"	"0"
"1724"	"Saliency Prediction"	"2018.0"	"0.0"	"0.0"	"0.0"	"0.0"	"11.0"	"0.0"	"11.0"	"2013.0"	"0.0"	""	"0.0"	""	"36748"	"1"	"0"	"0"
"1725"	"Saliency Prediction"	"2019.0"	"0.0"	"0.0"	"0.0"	"0.0"	"8.0"	"0.0"	"8.0"	"2013.0"	"0.0"	""	"0.0"	""	"49025"	"1"	"0"	"0"
"1726"	"Saliency Prediction"	"2021.0"	"0.0"	"0.0"	"0.0"	"0.0"	"4.0"	"0.0"	"4.0"	"2013.0"	"0.0"	""	"0.0"	""	"37713"	"1"	"0"	"0"
