""	"task"	"year"	"num_dataset_births"	"num_papers_adopting"	"num_dataset_homegrown"	"num_dataset_imports"	"num_papers_growing"	"num_converted_growing"	"size"	"task_age"	"adoption_ratio"	"creation_ratio"	"adoption_pct"	"creation_pct"	"conversion_pct"	"pwc_size"	"CV"	"NLP"	"Methodology"
"2786"	"Video Prediction"	"2020.0"	"0.0"	"39.0"	"0.0"	"10.0"	"3.0"	"0.0"	"42.0"	"2015.0"	"13.0"	"0.0"	"0.9285714285714286"	"0.0"	"0.0"	"63637"	"1"	"0"	"0"
"2787"	"Video Prediction"	"2021.0"	"0.0"	"12.0"	"0.0"	"0.0"	"0.0"	"0.0"	"12.0"	"2015.0"	"inf"	""	"1.0"	""	""	"37713"	"1"	"0"	"0"
"2788"	"Video Question Answering"	"2019.0"	"0.0"	"8.0"	"0.0"	"0.0"	"5.0"	"5.0"	"13.0"	"2015.0"	"1.6"	""	"0.6153846153846154"	""	"1.0"	"49025"	"1"	"0"	"0"
"2789"	"Video Recognition"	"2014.0"	"0.0"	"3.0"	"0.0"	"0.0"	"0.0"	"0.0"	"3.0"	"2014.0"	"inf"	""	"1.0"	""	""	"9769"	"1"	"0"	"0"
"2790"	"Video Recognition"	"2015.0"	"0.0"	"3.0"	"0.0"	"0.0"	"0.0"	"0.0"	"3.0"	"2014.0"	"inf"	""	"1.0"	""	""	"12124"	"1"	"0"	"0"
"2791"	"Video Recognition"	"2016.0"	"0.0"	"3.0"	"0.0"	"0.0"	"0.0"	"0.0"	"3.0"	"2014.0"	"inf"	""	"1.0"	""	""	"17279"	"1"	"0"	"0"
"2792"	"Video Recognition"	"2017.0"	"0.0"	"11.0"	"0.0"	"0.0"	"0.0"	"0.0"	"11.0"	"2014.0"	"inf"	""	"1.0"	""	""	"23433"	"1"	"0"	"0"
"2793"	"Video Recognition"	"2018.0"	"0.0"	"71.0"	"0.0"	"0.0"	"0.0"	"0.0"	"71.0"	"2014.0"	"inf"	""	"1.0"	""	""	"36748"	"1"	"0"	"0"
"2794"	"Video Recognition"	"2019.0"	"0.0"	"84.0"	"0.0"	"0.0"	"0.0"	"0.0"	"84.0"	"2014.0"	"inf"	""	"1.0"	""	""	"49025"	"1"	"0"	"0"
"2795"	"Video Recognition"	"2021.0"	"0.0"	"112.0"	"0.0"	"0.0"	"1.0"	"0.0"	"113.0"	"2014.0"	"112.0"	""	"0.9911504424778761"	""	"0.0"	"37713"	"1"	"0"	"0"
"2796"	"Video Reconstruction"	"2021.0"	"0.0"	"1.0"	"0.0"	"0.0"	"1.0"	"1.0"	"2.0"	"2013.0"	"1.0"	""	"0.5"	""	"1.0"	"37713"	"1"	"0"	"0"
"2797"	"Video Retrieval"	"2016.0"	"0.0"	"4.0"	"0.0"	"0.0"	"0.0"	"0.0"	"4.0"	"2013.0"	"inf"	""	"1.0"	""	""	"17279"	"1"	"0"	"0"
"2798"	"Video Retrieval"	"2017.0"	"0.0"	"10.0"	"0.0"	"0.0"	"0.0"	"0.0"	"10.0"	"2013.0"	"inf"	""	"1.0"	""	""	"23433"	"1"	"0"	"0"
"2799"	"Video Retrieval"	"2018.0"	"0.0"	"18.0"	"0.0"	"0.0"	"1.0"	"0.0"	"19.0"	"2013.0"	"18.0"	""	"0.9473684210526315"	""	"0.0"	"36748"	"1"	"0"	"0"
"2800"	"Video Salient Object Detection"	"2015.0"	"0.0"	"2.0"	"0.0"	"0.0"	"0.0"	"0.0"	"2.0"	"2014.0"	"inf"	""	"1.0"	""	""	"12124"	"1"	"0"	"0"
"2801"	"Video Salient Object Detection"	"2016.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"2014.0"	"inf"	""	"1.0"	""	""	"17279"	"1"	"0"	"0"
"2802"	"Video Salient Object Detection"	"2017.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"2014.0"	"inf"	""	"1.0"	""	""	"23433"	"1"	"0"	"0"
"2803"	"Video Salient Object Detection"	"2020.0"	"0.0"	"1.0"	"0.0"	"4.0"	"0.0"	"0.0"	"1.0"	"2014.0"	"inf"	"0.0"	"1.0"	"0.0"	""	"63637"	"1"	"0"	"0"
"2804"	"Video Segmentation"	"2021.0"	"0.0"	"9.0"	"0.0"	"0.0"	"0.0"	"0.0"	"9.0"	"2013.0"	"inf"	""	"1.0"	""	""	"37713"	"1"	"0"	"0"
"2805"	"Video Semantic Segmentation"	"2016.0"	"0.0"	"9.0"	"0.0"	"0.0"	"0.0"	"0.0"	"9.0"	"2013.0"	"inf"	""	"1.0"	""	""	"17279"	"1"	"0"	"0"
"2806"	"Video Semantic Segmentation"	"2017.0"	"0.0"	"4.0"	"0.0"	"0.0"	"0.0"	"0.0"	"4.0"	"2013.0"	"inf"	""	"1.0"	""	""	"23433"	"1"	"0"	"0"
"2807"	"Video Semantic Segmentation"	"2018.0"	"0.0"	"7.0"	"0.0"	"0.0"	"0.0"	"0.0"	"7.0"	"2013.0"	"inf"	""	"1.0"	""	""	"36748"	"1"	"0"	"0"
"2808"	"Video Semantic Segmentation"	"2019.0"	"0.0"	"10.0"	"0.0"	"0.0"	"0.0"	"0.0"	"10.0"	"2013.0"	"inf"	""	"1.0"	""	""	"49025"	"1"	"0"	"0"
"2809"	"Video Semantic Segmentation"	"2020.0"	"0.0"	"11.0"	"0.0"	"3.0"	"0.0"	"0.0"	"11.0"	"2013.0"	"inf"	"0.0"	"1.0"	"0.0"	""	"63637"	"1"	"0"	"0"
"2810"	"Video Semantic Segmentation"	"2021.0"	"0.0"	"6.0"	"0.0"	"0.0"	"0.0"	"0.0"	"6.0"	"2013.0"	"inf"	""	"1.0"	""	""	"37713"	"1"	"0"	"0"
"2811"	"Video Similarity"	"2019.0"	"0.0"	"5.0"	"0.0"	"0.0"	"0.0"	"0.0"	"5.0"	"2016.0"	"inf"	""	"1.0"	""	""	"49025"	"1"	"0"	"0"
"2812"	"Video Similarity"	"2021.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"2016.0"	"inf"	""	"1.0"	""	""	"37713"	"1"	"0"	"0"
"2813"	"Video Summarization"	"2016.0"	"0.0"	"4.0"	"0.0"	"0.0"	"0.0"	"0.0"	"4.0"	"2012.0"	"inf"	""	"1.0"	""	""	"17279"	"1"	"0"	"0"
"2814"	"Video Summarization"	"2017.0"	"0.0"	"3.0"	"0.0"	"0.0"	"0.0"	"0.0"	"3.0"	"2012.0"	"inf"	""	"1.0"	""	""	"23433"	"1"	"0"	"0"
"2815"	"Video Summarization"	"2018.0"	"0.0"	"6.0"	"0.0"	"0.0"	"0.0"	"0.0"	"6.0"	"2012.0"	"inf"	""	"1.0"	""	""	"36748"	"1"	"0"	"0"
"2816"	"Video Summarization"	"2019.0"	"0.0"	"21.0"	"0.0"	"0.0"	"0.0"	"0.0"	"21.0"	"2012.0"	"inf"	""	"1.0"	""	""	"49025"	"1"	"0"	"0"
"2817"	"Video Summarization"	"2020.0"	"0.0"	"4.0"	"0.0"	"3.0"	"2.0"	"0.0"	"6.0"	"2012.0"	"2.0"	"0.0"	"0.6666666666666666"	"0.0"	"0.0"	"63637"	"1"	"0"	"0"
"2818"	"Video Super-Resolution"	"2014.0"	"0.0"	"4.0"	"0.0"	"0.0"	"0.0"	"0.0"	"4.0"	"2014.0"	"inf"	""	"1.0"	""	""	"9769"	"1"	"0"	"0"
"2819"	"Video Super-Resolution"	"2016.0"	"0.0"	"3.0"	"0.0"	"0.0"	"0.0"	"0.0"	"3.0"	"2014.0"	"inf"	""	"1.0"	""	""	"17279"	"1"	"0"	"0"
"2820"	"Video Super-Resolution"	"2017.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"2014.0"	"inf"	""	"1.0"	""	""	"23433"	"1"	"0"	"0"
"2821"	"Video Super-Resolution"	"2018.0"	"0.0"	"3.0"	"0.0"	"0.0"	"0.0"	"0.0"	"3.0"	"2014.0"	"inf"	""	"1.0"	""	""	"36748"	"1"	"0"	"0"
"2822"	"Video Super-Resolution"	"2021.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"2014.0"	"inf"	""	"1.0"	""	""	"37713"	"1"	"0"	"0"
"2823"	"Video Synchronization"	"2019.0"	"0.0"	"2.0"	"0.0"	"0.0"	"0.0"	"0.0"	"2.0"	"2016.0"	"inf"	""	"1.0"	""	""	"49025"	"1"	"0"	"0"
"2824"	"Video Understanding"	"2014.0"	"0.0"	"3.0"	"0.0"	"0.0"	"0.0"	"0.0"	"3.0"	"2013.0"	"inf"	""	"1.0"	""	""	"9769"	"1"	"0"	"0"
"2825"	"Video Understanding"	"2017.0"	"0.0"	"51.0"	"0.0"	"0.0"	"0.0"	"0.0"	"51.0"	"2013.0"	"inf"	""	"1.0"	""	""	"23433"	"1"	"0"	"0"
"2826"	"Video Understanding"	"2019.0"	"0.0"	"122.0"	"0.0"	"0.0"	"1.0"	"0.0"	"123.0"	"2013.0"	"122.0"	""	"0.991869918699187"	""	"0.0"	"49025"	"1"	"0"	"0"
"2827"	"Video Understanding"	"2021.0"	"0.0"	"166.0"	"0.0"	"0.0"	"6.0"	"0.0"	"172.0"	"2013.0"	"27.666666666666668"	""	"0.9651162790697675"	""	"0.0"	"37713"	"1"	"0"	"0"
"2828"	"Video-Based Person Re-Identification"	"2020.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"2016.0"	"inf"	""	"1.0"	""	""	"63637"	"1"	"0"	"0"
"2829"	"Video-Text Retrieval"	"2018.0"	"0.0"	"2.0"	"0.0"	"0.0"	"0.0"	"0.0"	"2.0"	"2018.0"	"inf"	""	"1.0"	""	""	"36748"	"1"	"0"	"0"
"2830"	"Video-Text Retrieval"	"2020.0"	"0.0"	"10.0"	"0.0"	"0.0"	"0.0"	"0.0"	"10.0"	"2018.0"	"inf"	""	"1.0"	""	""	"63637"	"1"	"0"	"0"
"2831"	"Video-to-Video Synthesis"	"2019.0"	"0.0"	"2.0"	"0.0"	"0.0"	"0.0"	"0.0"	"2.0"	"2018.0"	"inf"	""	"1.0"	""	""	"49025"	"1"	"0"	"0"
"2832"	"Video-to-Video Synthesis"	"2020.0"	"0.0"	"2.0"	"0.0"	"0.0"	"0.0"	"0.0"	"2.0"	"2018.0"	"inf"	""	"1.0"	""	""	"63637"	"1"	"0"	"0"
"2833"	"Virtual Try-on"	"2018.0"	"0.0"	"1.0"	"0.0"	"0.0"	"3.0"	"3.0"	"4.0"	"2014.0"	"0.3333333333333333"	""	"0.25"	""	"1.0"	"36748"	"1"	"0"	"0"
"2834"	"Virtual Try-on"	"2020.0"	"0.0"	"1.0"	"0.0"	"0.0"	"9.0"	"0.0"	"10.0"	"2014.0"	"0.1111111111111111"	""	"0.1"	""	"0.0"	"63637"	"1"	"0"	"0"
"2835"	"Vision-Language Navigation"	"2018.0"	"0.0"	"2.0"	"0.0"	"0.0"	"0.0"	"0.0"	"2.0"	"2018.0"	"inf"	""	"1.0"	""	""	"36748"	"1"	"0"	"0"
"2836"	"Vision-Language Navigation"	"2019.0"	"0.0"	"3.0"	"0.0"	"0.0"	"0.0"	"0.0"	"3.0"	"2018.0"	"inf"	""	"1.0"	""	""	"49025"	"1"	"0"	"0"
"2837"	"Vision-Language Navigation"	"2020.0"	"0.0"	"2.0"	"0.0"	"0.0"	"0.0"	"0.0"	"2.0"	"2018.0"	"inf"	""	"1.0"	""	""	"63637"	"1"	"0"	"0"
"2838"	"Vision-Language Navigation"	"2021.0"	"0.0"	"4.0"	"0.0"	"0.0"	"0.0"	"0.0"	"4.0"	"2018.0"	"inf"	""	"1.0"	""	""	"37713"	"1"	"0"	"0"
"2839"	"Visual Dialog"	"2018.0"	"0.0"	"2.0"	"0.0"	"0.0"	"5.0"	"5.0"	"7.0"	"2016.0"	"0.4"	""	"0.2857142857142857"	""	"1.0"	"36748"	"1"	"1"	"0"
"2840"	"Visual Dialog"	"2020.0"	"0.0"	"5.0"	"0.0"	"0.0"	"10.0"	"1.0"	"15.0"	"2016.0"	"0.5"	""	"0.3333333333333333"	""	"0.1"	"63637"	"1"	"1"	"0"
"2841"	"Visual Localization"	"2020.0"	"0.0"	"3.0"	"0.0"	"0.0"	"22.0"	"0.0"	"25.0"	"2015.0"	"0.13636363636363635"	""	"0.12"	""	"0.0"	"63637"	"1"	"0"	"0"
"2842"	"Visual Navigation"	"2019.0"	"0.0"	"5.0"	"0.0"	"0.0"	"2.0"	"2.0"	"7.0"	"2015.0"	"2.5"	""	"0.7142857142857143"	""	"1.0"	"49025"	"0"	"0"	"0"
"2843"	"Visual Navigation"	"2020.0"	"0.0"	"7.0"	"0.0"	"9.0"	"2.0"	"0.0"	"9.0"	"2015.0"	"3.5"	"0.0"	"0.7777777777777778"	"0.0"	"0.0"	"63637"	"0"	"0"	"0"
"2844"	"Visual Navigation"	"2021.0"	"0.0"	"7.0"	"0.0"	"0.0"	"0.0"	"0.0"	"7.0"	"2015.0"	"inf"	""	"1.0"	""	""	"37713"	"0"	"0"	"0"
"2845"	"Visual Object Tracking"	"2017.0"	"0.0"	"4.0"	"0.0"	"0.0"	"0.0"	"0.0"	"4.0"	"2014.0"	"inf"	""	"1.0"	""	""	"23433"	"1"	"0"	"0"
"2846"	"Visual Object Tracking"	"2021.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"2014.0"	"inf"	""	"1.0"	""	""	"37713"	"1"	"0"	"0"
"2847"	"Visual Odometry"	"2017.0"	"0.0"	"1.0"	"0.0"	"0.0"	"7.0"	"0.0"	"8.0"	"2012.0"	"0.14285714285714285"	""	"0.125"	""	"0.0"	"23433"	"0"	"0"	"0"
"2848"	"Visual Odometry"	"2018.0"	"0.0"	"2.0"	"0.0"	"0.0"	"11.0"	"0.0"	"13.0"	"2012.0"	"0.18181818181818182"	""	"0.15384615384615385"	""	"0.0"	"36748"	"0"	"0"	"0"
"2849"	"Visual Odometry"	"2020.0"	"0.0"	"2.0"	"0.0"	"0.0"	"20.0"	"0.0"	"22.0"	"2012.0"	"0.1"	""	"0.09090909090909091"	""	"0.0"	"63637"	"0"	"0"	"0"
"2850"	"Visual Odometry"	"2021.0"	"0.0"	"1.0"	"0.0"	"0.0"	"11.0"	"0.0"	"12.0"	"2012.0"	"0.09090909090909091"	""	"0.08333333333333333"	""	"0.0"	"37713"	"0"	"0"	"0"
"2851"	"Visual Place Recognition"	"2016.0"	"0.0"	"4.0"	"0.0"	"0.0"	"0.0"	"0.0"	"4.0"	"2013.0"	"inf"	""	"1.0"	""	""	"17279"	"1"	"0"	"0"
"2852"	"Visual Place Recognition"	"2018.0"	"0.0"	"8.0"	"0.0"	"0.0"	"0.0"	"0.0"	"8.0"	"2013.0"	"inf"	""	"1.0"	""	""	"36748"	"1"	"0"	"0"
"2853"	"Visual Place Recognition"	"2019.0"	"0.0"	"10.0"	"0.0"	"0.0"	"0.0"	"0.0"	"10.0"	"2013.0"	"inf"	""	"1.0"	""	""	"49025"	"1"	"0"	"0"
"2854"	"Visual Place Recognition"	"2020.0"	"0.0"	"7.0"	"0.0"	"2.0"	"0.0"	"0.0"	"7.0"	"2013.0"	"inf"	"0.0"	"1.0"	"0.0"	""	"63637"	"1"	"0"	"0"
"2855"	"Visual Place Recognition"	"2021.0"	"0.0"	"13.0"	"0.0"	"0.0"	"0.0"	"0.0"	"13.0"	"2013.0"	"inf"	""	"1.0"	""	""	"37713"	"1"	"0"	"0"
"2856"	"Visual Question Answering"	"2020.0"	"0.0"	"128.0"	"0.0"	"20.0"	"284.0"	"22.0"	"412.0"	"2015.0"	"0.4507042253521127"	"0.0"	"0.3106796116504854"	"0.0"	"0.07746478873239436"	"63637"	"1"	"1"	"0"
"2857"	"Visual Reasoning"	"2016.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"2015.0"	"inf"	""	"1.0"	""	""	"17279"	"1"	"0"	"0"
"2858"	"Visual Reasoning"	"2018.0"	"0.0"	"1.0"	"0.0"	"0.0"	"3.0"	"3.0"	"4.0"	"2015.0"	"0.3333333333333333"	""	"0.25"	""	"1.0"	"36748"	"1"	"0"	"0"
"2859"	"Visual Reasoning"	"2020.0"	"0.0"	"1.0"	"0.0"	"0.0"	"12.0"	"0.0"	"13.0"	"2015.0"	"0.08333333333333333"	""	"0.07692307692307693"	""	"0.0"	"63637"	"1"	"0"	"0"
"2860"	"Visual Reasoning"	"2021.0"	"0.0"	"1.0"	"0.0"	"0.0"	"6.0"	"0.0"	"7.0"	"2015.0"	"0.16666666666666666"	""	"0.14285714285714285"	""	"0.0"	"37713"	"1"	"0"	"0"
"2861"	"Visual Tracking"	"2015.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"2010.0"	"inf"	""	"1.0"	""	""	"12124"	"1"	"0"	"0"
"2862"	"Visual Tracking"	"2016.0"	"0.0"	"8.0"	"0.0"	"0.0"	"0.0"	"0.0"	"8.0"	"2010.0"	"inf"	""	"1.0"	""	""	"17279"	"1"	"0"	"0"
"2863"	"Visual Tracking"	"2017.0"	"0.0"	"27.0"	"0.0"	"0.0"	"0.0"	"0.0"	"27.0"	"2010.0"	"inf"	""	"1.0"	""	""	"23433"	"1"	"0"	"0"
"2864"	"Visual Tracking"	"2018.0"	"0.0"	"41.0"	"0.0"	"0.0"	"1.0"	"0.0"	"42.0"	"2010.0"	"41.0"	""	"0.9761904761904762"	""	"0.0"	"36748"	"1"	"0"	"0"
"2865"	"Visual Tracking"	"2019.0"	"0.0"	"46.0"	"0.0"	"0.0"	"0.0"	"0.0"	"46.0"	"2010.0"	"inf"	""	"1.0"	""	""	"49025"	"1"	"0"	"0"
"2866"	"Visual Tracking"	"2020.0"	"0.0"	"65.0"	"0.0"	"7.0"	"1.0"	"0.0"	"66.0"	"2010.0"	"65.0"	"0.0"	"0.9848484848484849"	"0.0"	"0.0"	"63637"	"1"	"0"	"0"
"2867"	"Visual Tracking"	"2021.0"	"0.0"	"33.0"	"0.0"	"0.0"	"0.0"	"0.0"	"33.0"	"2010.0"	"inf"	""	"1.0"	""	""	"37713"	"1"	"0"	"0"
"2868"	"Volumetric Medical Image Segmentation"	"2019.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"2016.0"	"inf"	""	"1.0"	""	""	"49025"	"1"	"0"	"0"
"2869"	"Volumetric Medical Image Segmentation"	"2020.0"	"0.0"	"5.0"	"0.0"	"3.0"	"0.0"	"0.0"	"5.0"	"2016.0"	"inf"	"0.0"	"1.0"	"0.0"	""	"63637"	"1"	"0"	"0"
"2870"	"Weakly Supervised Action Localization"	"2017.0"	"0.0"	"6.0"	"0.0"	"0.0"	"0.0"	"0.0"	"6.0"	"2017.0"	"inf"	""	"1.0"	""	""	"23433"	"1"	"0"	"0"
"2871"	"Weakly Supervised Action Localization"	"2018.0"	"0.0"	"5.0"	"0.0"	"0.0"	"0.0"	"0.0"	"5.0"	"2017.0"	"inf"	""	"1.0"	""	""	"36748"	"1"	"0"	"0"
"2872"	"Weakly Supervised Action Localization"	"2019.0"	"0.0"	"15.0"	"0.0"	"0.0"	"0.0"	"0.0"	"15.0"	"2017.0"	"inf"	""	"1.0"	""	""	"49025"	"1"	"0"	"0"
"2873"	"Weakly Supervised Action Localization"	"2020.0"	"0.0"	"18.0"	"0.0"	"1.0"	"0.0"	"0.0"	"18.0"	"2017.0"	"inf"	"0.0"	"1.0"	"0.0"	""	"63637"	"1"	"0"	"0"
"2874"	"Weakly Supervised Action Localization"	"2021.0"	"0.0"	"14.0"	"0.0"	"0.0"	"0.0"	"0.0"	"14.0"	"2017.0"	"inf"	""	"1.0"	""	""	"37713"	"1"	"0"	"0"
"2875"	"Weakly Supervised Classification"	"2020.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"2015.0"	"inf"	""	"1.0"	""	""	"63637"	"0"	"1"	"0"
"2876"	"Weakly Supervised Object Detection"	"2015.0"	"0.0"	"7.0"	"0.0"	"0.0"	"0.0"	"0.0"	"7.0"	"2014.0"	"inf"	""	"1.0"	""	""	"12124"	"1"	"0"	"0"
"2877"	"Weakly Supervised Object Detection"	"2016.0"	"0.0"	"12.0"	"0.0"	"0.0"	"0.0"	"0.0"	"12.0"	"2014.0"	"inf"	""	"1.0"	""	""	"17279"	"1"	"0"	"0"
"2878"	"Weakly Supervised Object Detection"	"2017.0"	"0.0"	"11.0"	"0.0"	"0.0"	"0.0"	"0.0"	"11.0"	"2014.0"	"inf"	""	"1.0"	""	""	"23433"	"1"	"0"	"0"
"2879"	"Weakly Supervised Object Detection"	"2019.0"	"0.0"	"31.0"	"0.0"	"0.0"	"0.0"	"0.0"	"31.0"	"2014.0"	"inf"	""	"1.0"	""	""	"49025"	"1"	"0"	"0"
"2880"	"Weakly Supervised Object Detection"	"2020.0"	"0.0"	"21.0"	"0.0"	"10.0"	"0.0"	"0.0"	"21.0"	"2014.0"	"inf"	"0.0"	"1.0"	"0.0"	""	"63637"	"1"	"0"	"0"
"2881"	"Weakly Supervised Object Detection"	"2021.0"	"0.0"	"11.0"	"0.0"	"0.0"	"0.0"	"0.0"	"11.0"	"2014.0"	"inf"	""	"1.0"	""	""	"37713"	"1"	"0"	"0"
"2882"	"Weakly-Supervised Named Entity Recognition"	"2020.0"	"0.0"	"2.0"	"0.0"	"0.0"	"0.0"	"0.0"	"2.0"	"2017.0"	"inf"	""	"1.0"	""	""	"63637"	"0"	"0"	"0"
"2883"	"Weakly-Supervised Named Entity Recognition"	"2021.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"2017.0"	"inf"	""	"1.0"	""	""	"37713"	"0"	"0"	"0"
"2884"	"Weakly-Supervised Semantic Segmentation"	"2017.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"2014.0"	"inf"	""	"1.0"	""	""	"23433"	"1"	"0"	"0"
"2885"	"Weakly-Supervised Semantic Segmentation"	"2018.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"2014.0"	"inf"	""	"1.0"	""	""	"36748"	"1"	"0"	"0"
"2886"	"Weakly-Supervised Semantic Segmentation"	"2019.0"	"0.0"	"5.0"	"0.0"	"0.0"	"0.0"	"0.0"	"5.0"	"2014.0"	"inf"	""	"1.0"	""	""	"49025"	"1"	"0"	"0"
"2887"	"Weakly-Supervised Semantic Segmentation"	"2020.0"	"0.0"	"2.0"	"0.0"	"0.0"	"0.0"	"0.0"	"2.0"	"2014.0"	"inf"	""	"1.0"	""	""	"63637"	"1"	"0"	"0"
"2888"	"Weakly-supervised 3D Human Pose Estimation"	"2017.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"2017.0"	"inf"	""	"1.0"	""	""	"23433"	"1"	"0"	"0"
"2889"	"Weakly-supervised 3D Human Pose Estimation"	"2019.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"2017.0"	"inf"	""	"1.0"	""	""	"49025"	"1"	"0"	"0"
"2890"	"Weakly-supervised 3D Human Pose Estimation"	"2021.0"	"0.0"	"2.0"	"0.0"	"0.0"	"0.0"	"0.0"	"2.0"	"2017.0"	"inf"	""	"1.0"	""	""	"37713"	"1"	"0"	"0"
"2891"	"Weakly-supervised Temporal Action Localization"	"2017.0"	"0.0"	"2.0"	"0.0"	"0.0"	"0.0"	"0.0"	"2.0"	"2017.0"	"inf"	""	"1.0"	""	""	"23433"	"1"	"0"	"0"
"2892"	"Weakly-supervised Temporal Action Localization"	"2018.0"	"0.0"	"6.0"	"0.0"	"0.0"	"0.0"	"0.0"	"6.0"	"2017.0"	"inf"	""	"1.0"	""	""	"36748"	"1"	"0"	"0"
"2893"	"Weakly-supervised Temporal Action Localization"	"2019.0"	"0.0"	"15.0"	"0.0"	"0.0"	"0.0"	"0.0"	"15.0"	"2017.0"	"inf"	""	"1.0"	""	""	"49025"	"1"	"0"	"0"
"2894"	"Weakly-supervised Temporal Action Localization"	"2020.0"	"0.0"	"13.0"	"0.0"	"3.0"	"0.0"	"0.0"	"13.0"	"2017.0"	"inf"	"0.0"	"1.0"	"0.0"	""	"63637"	"1"	"0"	"0"
"2895"	"Weakly-supervised Temporal Action Localization"	"2021.0"	"0.0"	"17.0"	"0.0"	"0.0"	"0.0"	"0.0"	"17.0"	"2017.0"	"inf"	""	"1.0"	""	""	"37713"	"1"	"0"	"0"
"2896"	"Wildly Unsupervised Domain Adaptation"	"2019.0"	"0.0"	"4.0"	"0.0"	"0.0"	"0.0"	"0.0"	"4.0"	"2019.0"	"inf"	""	"1.0"	""	""	"49025"	"1"	"0"	"1"
"2897"	"Word Embeddings"	"2014.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"2011.0"	"inf"	""	"1.0"	""	""	"9769"	"0"	"0"	"1"
"2898"	"Word Embeddings"	"2015.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"2011.0"	"inf"	""	"1.0"	""	""	"12124"	"0"	"0"	"1"
"2899"	"Word Embeddings"	"2016.0"	"0.0"	"6.0"	"0.0"	"0.0"	"0.0"	"0.0"	"6.0"	"2011.0"	"inf"	""	"1.0"	""	""	"17279"	"0"	"0"	"1"
"2900"	"Word Embeddings"	"2017.0"	"0.0"	"7.0"	"0.0"	"0.0"	"4.0"	"0.0"	"11.0"	"2011.0"	"1.75"	""	"0.6363636363636364"	""	"0.0"	"23433"	"0"	"0"	"1"
"2901"	"Word Embeddings"	"2019.0"	"0.0"	"13.0"	"0.0"	"0.0"	"38.0"	"37.0"	"51.0"	"2011.0"	"0.34210526315789475"	""	"0.2549019607843137"	""	"0.9736842105263158"	"49025"	"0"	"0"	"1"
"2902"	"Word Embeddings"	"2020.0"	"0.0"	"8.0"	"0.0"	"10.0"	"29.0"	"0.0"	"37.0"	"2011.0"	"0.27586206896551724"	"0.0"	"0.21621621621621623"	"0.0"	"0.0"	"63637"	"0"	"0"	"1"
"2903"	"Word Embeddings"	"2021.0"	"0.0"	"3.0"	"0.0"	"0.0"	"13.0"	"0.0"	"16.0"	"2011.0"	"0.23076923076923078"	""	"0.1875"	""	"0.0"	"37713"	"0"	"0"	"1"
"2904"	"Word Sense Disambiguation"	"2019.0"	"0.0"	"3.0"	"0.0"	"0.0"	"12.0"	"0.0"	"15.0"	"2012.0"	"0.25"	""	"0.2"	""	"0.0"	"49025"	"0"	"1"	"0"
"2905"	"Word Sense Disambiguation"	"2021.0"	"0.0"	"2.0"	"0.0"	"0.0"	"10.0"	"1.0"	"12.0"	"2012.0"	"0.2"	""	"0.16666666666666666"	""	"0.1"	"37713"	"0"	"1"	"0"
"2906"	"Zero Shot Skeletal Action Recognition"	"2021.0"	"0.0"	"2.0"	"0.0"	"0.0"	"0.0"	"0.0"	"2.0"	"2021.0"	"inf"	""	"1.0"	""	""	"37713"	"1"	"0"	"0"
"2907"	"Zero-Shot Cross-Lingual Transfer"	"2021.0"	"0.0"	"9.0"	"0.0"	"0.0"	"0.0"	"0.0"	"9.0"	"2018.0"	"inf"	""	"1.0"	""	""	"37713"	"0"	"1"	"0"
"2908"	"Zero-Shot Cross-Modal Retrieval"	"2021.0"	"0.0"	"2.0"	"0.0"	"0.0"	"0.0"	"0.0"	"2.0"	"2021.0"	"inf"	""	"1.0"	""	""	"37713"	"0"	"0"	"0"
